content,sentiment_value
"Well @AprilDRyan Trump's rabid base needs 2 hear this &amp; U can always find an overseer like King to say it.\\n@JoyAnnReid @SMShow @frangeladuo",0.458
"@leener00 @libbyfloyd1 @G_Eazy my snap is andriaprebles \xe2\x9d\xa4\xef\xb8\x8f",0.271
"So my Indian Uber driver just called someone the N word. If I wasn't in a moving vehicle I'd have jumped out #disgusted #offended",0.729
"The liberal outrage over don king saying the N-word really angers me. The white yuppie progressives can go fuck themselves, shame on blacks",0.863
"@pugglelover3691 some of those haters are just taught hate and not shown love. There is a good quote that goes to your comment tiff, treat",0.375
"@aGirlHasNo_Name @MdlMurray shot by black police woman Typical looney toon thinking.#Hillary #divide #anger #chaos",0.648
"ESPN just assumed I wanted their free magazines #offended",0.542
"Weak people revenge. Strong people forgive. Intelligent people ignore.",0.271
"@Matt_Lat fuming ain't the word",0.646
"@Kruzer You're not stealing my girl, I've solo'd Crota's End flawlessly. Do not try or face the wrath of the machine \xf0\x9f\x98\xa4",0.458
"People fuckin irritate me",0.75
"I freaking hate working with #word on my phone #rage #write #writing #writerslife #writerproblems #writer",0.663
"@SaraLuvvXXX : Whaaaat?!? Oh hell no. I was jealous because you got paid to fuck, but this is a whole new level. #anger #love #conflicted\xf0\x9f\x98\xac",0.792
"Ever put your fist through your laptops screen? If so its time for a new one lmao   #hp",0.625
"Thursdays at 6pm Vespers &amp; Meditation #prayerful #plainsong #multisensory #candles #incense #psalms #music #silence #faithful sing or listen",0.208
"i resent biting my tongue.",0.396
"@HuffingtonPost huff i know your pro-hillary and so is CNN and MSNBC, but they made no mention of this, this statement would be gold for em",0.479
"#EpiPen: when public outrage occurs, expand #PAP Patient Assistance Progrm, coupons,rebates .@GOPoversight @OversightDems on #Mylan #Epipen",0.5
"They gonna give this KKk police bitch the minimum sentence..just wattch #angry",0.877
"@takumasgirl I fell and heard a snap hffffhj",0.271
"@Shonna_Ludi @_braaaat_ \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad resentment",0.438
"@SiobhanSynnot  Oh, good God. Quentin Letts is doing one of his 'comedy' turns. #angry @bbcthisweek @afneil #BBCTW",0.5
"You can't fight the elephants until you have wrestled the pigs. #quoteoftheday ",0.396
"Can't believe I've only got 2 days off left \xf0\x9f\x99\x84 #backtoreality #raging",0.625
"That AK47 leave your spine with a frown",0.521
"i feel furious",0.771
"I love when people say they aren't racist right before they say some racist shit... Not how that works... ",0.583
"@loueezecee I don't know how much more of that bloody pout I can take!!",0.625
"Will I offend you\\nif I am truthful but kind\\nor will you see why?\\n@baffled #haikuchallenge ",0.417
"come on let's make em hate \xf0\x9f\x98\x98make em pout they face \xf0\x9f\x91\xbf\xf0\x9f\x98\xa9.",0.521
"All Brian does is sleep and aggravate me",0.833
"Not by wrath does one kill, but by laughter.  Friedrich Nietzsche #friedrichnietzsche",0.292
"luv seeing a man with a scowl on his face walking with a protein shaker clenching his fists. i immediately stop n suck his dick",0.562
"not near my kitchen so unfortunately I cannot do a cooking snap series \xf0\x9f\x8d\xb3",0.333
"You boys dint know the game am I the game... life after death... better chose and know who side you on before my wrath does come upon us\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4",0.521
"I'm not use to getting up early asf this shit goin irritate me.",0.708
"testing ",0.25
"Bon on allume madden",0.312
"@eMilsOnWheels I'm furious \xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9",0.708
"Asian Tiger #Mosquitoes are so relentless. More aggressive than the kind I dealt w/as a kid.",0.354
"Sorry guys I have absolutely no idea what time i'll be on cam tomorrow but will keep you posted. ",0.202
"The best #revenge is to move on, get over it, and continue to #succeed. Never give someone the #satisfaction of watching you #suffer....!!!",0.438
"A guy was raging so hard during a rocket league game, when i beat him he started crying and i was laughing so hard lol",0.333
"That feel when you travel 700 miles to pick up a form that arrives in the post two days after you leave. ",0.438
"My blood is boiling",0.875
"@BitchestheCat Look at those teef! ",0.396
"That is at least the 3rd time the balls been burst in our games",0.375
"Dear future big brother players, just chase dick all season and you too can win 500,00 dollars and an Sti #bb18 #bitter",0.646
"Repeal/remove the 'Johnson Amendment'. It is a direct affront to the First Amendment of the Constitution.",0.438
"@Lizombi There's a difference though. A grudge cab be tamed. Feeling uncomfortable is pure emotion, you can't really control it.",0.5
"@MannyM83 @DareToReagan oh yeah. I HATE the air raid and I don't like the Oregon/Baylor offense and I'm not a fan of the ole miss one either",0.468
"you are an angry glass of vodka",0.375
"@WWE is the live event Brock vs Orton 2 this Saturday on the WWE Network? If not it needs to be! :) #wwe @RandyOrton @HeymanHustle ",0.208
"#DonKing lion of #black community speaks truth to power of @POTUS insult 'black vote is given away cavalierly...playing by (@TheDemocrats)'",0.438
"@KClarkSC2 @JohamasSC2 with their faggy colors are nice' is ok too. Even tho some might take offense because WORDS LOL.",0.295
"@AskPS_UK not received verification email, asked for it to be resent 5 times still nothing.",0.604
"Nor hell a fury like a woman scorned -- William Congreve",0.375
"@RussellHartness @Mariners @BlueJays :  Wrongdoing!  Grrr.  After the fact, I know, but emailing displeasure now anyway .",0.604
"@LeonWobYP b***er off. NCFC is a grudge match :)",0.542
"@ChurdAllan fucked my coupon that goal! ",0.667
"@jonnyp_43 @MedicNow like going to a so called cardiac arrest that turned out to be a cut finger!  #medchat",0.542
"I got a NO RESPONSE again from an #irate customer of #amazon \xf0\x9f\x98\x9e\xf0\x9f\x98\x9e\\nwhy can't they understand that it's not always amazon fault..\\n#carrierfault",0.812
"I wonder what American city will be next to protest about police shootings. Who's next? Smh. #whenwillitstop #angry #howmanymoretimes",0.708
"You ever just be really irritated with someone u love it's like god damn ur makin me angry but I love u so I forgive u but I'm angry",0.667
"@LonelyGoomba I wouldn't bring this up if I were you. It's a very touchy subject. And people get way to offended these days",0.328
"I wanna see you smile I don't wanna see you make a frown",0.25
"Karev better not be out!!! Or I am seriously done DONE with @GreysABC  #angry #unfair #ugh",0.676
"Leave it on there, rule,nimber 1 of carpet cleaning!!!  #worsethananatomicbomb #accidentlyspillbeeronthecarpet",0.521
"im so mad about power rangers. im incensed. im furious.",0.667
"I'm not used to pretty girls that use curse words to express their anger. I just feel like I'm a little bit surprised and turned off as well",0.542
"He's mixing it up pretty well..using that slider pretty affective so far #thebabybombers #yankees ",0.214
"I wonder what would happen if I were to tell some people the truth #savage #uhoh ",0.458
"\xe2\x80\x94 Self-hatred gives rise to fury, fury to the desire for self-change.",0.458
"@ColinOccupantz @JasnaBadzak @proremain and there was I thinking #UKIP were a party of angry old men - how wrong can you be!",0.583
"And to discriminate only generates hate\\nAnd when you hate then you're bound to get irate,",0.562
"@kingvee_ don't provoke me to anger",0.708
"It's easy to hold a grudge harder to let go.",0.295
"Eat my ass' is no longer an insult",0.438
"@MagicalMunicorn May I suggest, that you have a meal that is made with beans, onions &amp; garlic, the day before class. ",0.417
"Pride and Prejudice is a modern day Keeping up with the Kardashians' - @howsyourdaybin .............I've never been so offended in my life",0.685
"@komal_sidhnani true...\\nThey r burning with other's pleasure!\\nPpl in true love happiness everywhere _\xf0\x9f\x98\x83",0.312
"@VodafoneUKhelp @VodafoneUK wow!! My bill is \xc2\xa344.77 and hav a text from u to prove that and you have taken \xc2\xa3148!!!!! #swines #fuming #con!",0.792
"Defination of a best friends..!!! \\n\\na person who opens his mouth just to #insult yu..!! :D :D :D",0.386
"@VeyGraphics I had to unfollow, he got trolled by trolls. His revenge trolling just caused a lot of collateral damage.",0.479
"Are belittling kitty straight a service? provoke lift aboard!: Wycelv",0.458
"@FitnessFirstAU something needs to be done about people hogging machines - nobody can use 3 machines at one time! #angry #notfair #whypay",0.75
"@lyssababe615 \\nIf this room was burning \xf0\x9f\x94\xa5",0.5
"@alicehouston18 sorry I'm just angry my drone flew away",0.583
"@TDsNation i watch all your videos but i like madden better!",0.333
"your outrage (your tweets, your jokes, your attention) is *exactly* what M*lo wants\\n\\n(this is not meant as a defense)",0.438
"Why are people even debating on race inequality within our justice system like it's non existent? They're just trying to aggravate us.",0.76
"-- used as a pawn in this red woman's game] For now, try not to fret and act as if nothing is amiss. This is a royal -- @TheLadyOfGlenco",0.438
"@omgitsbrittanyy @WittLowry u probably irritate the shit out of him always talking to him. He could probably give 2 shits about u lol \xf0\x9f\x96\x95\xf0\x9f\x8f\xbb",0.667
"Or when they hmu on snap, and I'm like.. which one are you. \xf0\x9f\x92\x80",0.417
"@FluDino Event started! everyone is getting ready to travel to the lake of rage, where everything glows",0.521
"I'm girly in the sense that I always have lashes &amp; nails done but tomboy in the sense that black is my only color &amp; refuse the ruffle life",0.146
"@notquitefrodo @dominictarason I remember TAs in the gamedev program said he had temper tantrums in class all the time lol",0.354
"@PatVPeters @FreeBeacon Quite the response of retaliation from Weiner in getting revenge on Huma &amp; Hillary 'clam digging'.\\n#AllScumbags",0.5
"some of the casuals tweets that Vic has faved are making me gag #bitter",0.667
"One of my favorite classic cars is the Plymouth fiery.",0.292
"Ive always wondered how long Angelina put up with Brad's crap. Not gon lie \xf0\x9f\x98\x90 #bitter",0.521
"@leesyatt you are a cruel, cruel man. #therewillbeblood #revenge",0.84
"Point scorning and fury at Labor does nothing to address long term detention and the need to resettle #asylumseekers from #manus and #Nauru",0.458
"I blame the whole season on Natalie! The season would have been so different had she not turned her back on her alliance! #pissed ",0.792
"@TrueAggieFan oh so that's where Brian was! Where was my invite? ",0.438
"@SwiftShimada SPARKLES, proud little huff. Still posing mind you.",0.417
"I wish the next madden has a story mode too. Just like Fifa 17 #madden",0.312
"Id love 2 c Gyimah in action but his coach is holding a grudge against him!",0.542
"Because it was a perfect illusion, but at least now I know what it was.  #ladygaga #iscalming#mysoul",0.479
"@BIGGKATZ BUT arms (focused rage) is overpowered, it will be getting nerfed. It'll still be stronger than fury though",0.468
"@everycolorbot more like every color looks the same #triggered #colorblind #offended",0.542
"After what just happened. In need to smoke. ",0.479
"@Kailyew hahah tiff sent me that too\xf0\x9f\x98\x82",0.208
"as someone that's struggled w EDs since i was 7y/o, i resent everyone who's making a spectacle of a certain youtuber who has severe anorexia",0.583
"I can definitely feel my irritation today, lord give me strength",0.667
"These people irritate tf out of me I swear \xf0\x9f\x99\x84 I'm goin to sleep \xe2\x9c\x8c\xf0\x9f\x8f\xbe\xef\xb8\x8f",0.729
"Yo gurls Dm for a tribute \xf0\x9f\x98\x9c\xf0\x9f\x92\xa6 #snapme #dm #nudes #tribute #cumtribute #cock  #cum #swallow",0.479
"@PAULROVlA the first resulted in me angrily sobbing and ranting about finnick in the cinema",0.562
"@politicalTigres @Saifullah_Uchvi welcome ji . sorry for words that irritate u",0.479
"@johnaugust @clmazin I was so looking forward to @ABCDesignated. Then it opened with a #stuartspecial. I literally yelled at my tv. ",0.491
"Joes gf started singing all star and then Joe got angry and was all sing it right and started angrily singing it back at her",0.521
"GAMEDAY VS BUFORD TODAY AT 5:30 AT HOME!!!!!!!!! NEVER BEEN SO EXCITED ",0.208
"@TehShockwave turn that grumpy frown upside-down\\n\\nYou did something next to impossible today",0.375
"@WellerMonica Hi Monica, I write regularly for @ctysmallholding  - but not on bees - never dared try them #buzz #sting #HONEY",0.375
"Favourite quote of the year so far is by @ameliameech 'I swore at a parsnip' \xf0\x9f\x98\x82 #raging",0.292
"@edquinn63 how can you even forget to pick ur fave child up from school #offended",0.688
