content,sentiment_value
"It's really sad when you can't order goods from china and the likes because of Internet fraudsters... What's this government really doing.",0.625
"@patthemanager how could I work with @chancetherapper . ? #serious",0.354
"Clean the #sink and make your #bathroom shine.",0.121
"@chelseafc let them know it's the ",0.3
"Been working in Blanchardstown shopping centre for over 2 years now and I only figured out today where Marks &amp; Spencer's is ",0.292
"After spending \xc2\xa3450 @Debenhams I was offered a \xc2\xa35 voucher. I asked if I could spend it at weekend? Was told 'no valid today only' #unhappy",0.814
"Patti seems so sad. She stamped and ran behind the sofa. We will have to give her plenty of love and affection...more than usual. #sad",0.729
"@DDandDeltaboys will be playing in the Bridge Bar @RameltonWhatsOn this sat (24th Sept) #blues #rhythmandblues #ramelton #donegal",0.254
"@jack_haug_lifty @eable It's Ms btw. we were lied to by Remain. dry your remainer tears; Just accept you #lost",0.625
"Never leave me alone with my credit card. Nope nope mope.",0.458
"So depressing that it's darker so much earlier now",0.75
"If you #invest in my new #film I will stop asking you to invest in my new film. #concessions #crime #despair #shortsightedness #celebrities",0.458
"@el_tityboi bc it's a gloomy day Tony",0.625
"Henny and pine apples \xf0\x9f\xa4\x94",0.208
"tomorrow will be the last episode of despair arc, so much shit is gonna happen i'm not emotionally prepared...",0.729
"@BokuNoGio AND his momma was worse than Tony sopranos momma #wow #sad #history #major",0.583
"@almurray hit the sink with a hammer... sorry, the universal modifier!",0.375
"*Still waits for Yang. Guess she really needs her sleep or something. Kittens feeling kinda dejected right now.* #Offline",0.542
"It's a gloomy ass day",0.888
"My nephews n cousins are nowhere near bad guys, but they could be killed @ any moment by a cop that thought they were bc of their color #sad",0.812
"@WriterlyTweets Supine on the piano\xe2\x80\x94lips parted. #sixwordstory #amwriting #blues #singer",0.312
"Dad asked if I was too hungover to function today. Little does he know I stayed sober last night so i could get shit faced tonight \xf0\x9f\x98\x85",0.271
"@JoyceCarolOates \\nBreath. You are trending despondent. Mrs Clinton will win. If you keep your gloves on, guard up, and punch like hell.",0.417
"@raylewis name change Uncle Remus Lewis #foh #theydontlikeyoueither  #unwoke",0.414
"@littlemore20 I had a nice Italian ice-cream whilst resting my tired paws. Honey flavoured, naturally! #FurryTails #lost #Venice.",0.271
"im so gloomy today",0.729
"\xe2\x80\x9cWe can easily #forgive a #child who is #afraid of the #dark; the real #tragedy of #life is when #men are #afraid of the #light.\xe2\x80\x9d\xe2\x80\x93Plato",0.458
"@mattwruff sadly there is constitutional RIGHT to have abortion. Yet there is constitutional RIGHT to life. Safety net protects those rights",0.514
"@BenLeubsdorf @DykstraDame @WSJ idiots are going to sink the economy with free money policies.",0.375
"Fashion week this year is dull AF! Someone inspire me!!!!!! \xf0\x9f\x98\xa9",0.438
"@AFCGraMaChroi oh, sorry if I've discouraged you \xf0\x9f\x98\x82",0.396
"A MOMENT:\\nIf you kill it in the spirit, it will die in the natural!!!'-@PRINCESSTAYE #murder #suicide  #racism #pride",0.583
"me: i've actually been doing pretty well! i'm learning to manage my depression and-\\nlife: yeah that's over. that's cancelled.",0.604
"The news is disheartening. Everything that is going on is a result of a lack of understanding and misinformation by the media. #sadness",0.771
"A .500 season is all I'm looking for at this point. #depressing #royals",0.688
"Never let me see you frown",0.312
"@eehbahmum WHY?! Did they want to make you plummet in to the depths of despair??",0.604
"i cant live anymore my roblox got termianted :((((((((((((((((((((((((  #killme #lol #robloxgamer",0.625
"@ReaganRachelle if I go I'm going to blow some serious money, idk if that's a sacrifice I'm willing with make",0.375
"I can't wait for you to listen to my new single 'Mystery' and my new album\xf0\x9f\x98\x8b. #newmusic #newsingle #newalbum #2016 #popmusic #dark",0.146
"But guess what ? I'm sober",0.188
"#Quote 'To say that You know Yourself without ever having been #lost to find Yourself, Is like saying You know everything' ~@Caligraphy215",0.312
"@Mysteri759 @Ren102e906 @slb42jcb @swoozyqyah Well, I'm too old, and too stubborn about facts &amp; history to be discouraged.",0.442
"whenever i pout i just want Adrian to appear and tell me to stop pouting or else",0.583
"Don't wanna go to work but I want the money ",0.5
"@Cassena13 I know if I wasn't an optimist I would despair.",0.53
"If someone keeps #laughing at you, don't #fret  . At least u r giving #happiness .'\\n#quotes #quotestoliveby",0.229
"@HonestAndFrank but  @BillCosby drugged and raped those women. At least you and Barb were sober and consenting!!",0.396
"Only God knows why things happen, sometimes it's just hard to understand.  #prayingforyou",0.529
"these grown ass lil boys yeah i can't take them serious.",0.235
"This nigga doesn't even look for his real family \xf0\x9f\x99\x84\xf0\x9f\x98\x82 ",0.25
"It would appear it's a good year for the #blues",0.5
"@Tanzynia sadly David D is no longer with us imagine both together wow",0.5
"@MariamVeiszadeh it's getting so close in your poll so many ignorant ppl. #depressing #painful something needs to change #BeTheChange ? How?",0.854
"@LeahSKahn honestly. All I care about is Selasi not messing this up. His lackadaisical attitude isn't good for danishes.",0.396
"We have left #Maine. #sadness",0.771
"The fact I haven't had to wear a bra for a week and knowing I'll have to start wearing one again after tomorrow is depressing \xf0\x9f\x99\x84\xf0\x9f\x99\x84",0.646
"@CovinoandRich just heard back2back,  guess that's why they call it the blues &amp; she's got the look, but I can only sing tickle sacks version",0.375
"There will be no #gaming video today. An old friend of mine passed last night, so I'm taking some time to grieve. Thank you #StandUpToCancer",0.792
"Speech was bold coz it wasn't written by PM NS bt the expression/tone was his own dull n dim",0.46
"@JoaquinPutoAmo vas a ir al de the amaity affliction?",0.396
"life is hard., its harder if ur stupid #life #love #sadness #sadderness #moreofsad #howdoestears #whatislife",0.847
"Candice's standing pout face aggravates me every week",0.333
"When health insurance won't cover TMS but they let me know they cover ECT #mentalhealth #psychology #depression #TMS #ECT",0.811
"Now they fret about scuffs. I\xe2\x80\x99ll take scuffs (which\xe2\x80\xa6come in) for a phone I can use wet handed or drop in a toilet any day.",0.354
"[My teeth were sunk down into the vein of the poor woman who had 'accidentally' had a small problem with her engine, just outside of --",0.479
"@happyandbashful Flirt, simper, pout, repeat. Yuck.",0.625
"@TouchPH  The solution is to punish the criminals. That's the only way to discourage crime. or the circle will continue.",0.479
"Feel so grim + ugly atm",0.896
"MC: what are you listen to these days?\\nBogum: these days I feel gloomy, I listen to ccm (spiritual song) often.\\n\\nChurch oppa mode. :)",0.583
"Hoping to hear some serious @DonnieTrumpet tonight",0.312
"@big_SL8 Show some respect, that's all...  If u havent go to war u cant say anything.. U havent lost friends and mates on war, so Ahut it!!",0.583
"Hate being sober so I popped two",0.653
"@crimsonwulfe it's super sad!! Especially when you are talking to a real person and not a bot! Makes it feel real :(",0.75
"Angry shouting match between a #pessimist &amp; an #optimist:\\n'You're a half empty-headed @%$!' \\n'You're half full of @%$!'",0.542
"Someone needs to tell Candice she'll be stuck with that shitty pout if the wind changes. #GBBO",0.521
"Honestly today I just felt like maybe track isn't for me #sad",0.708
"More #checking at #work today\\n\\n#coffee #drank and now it's #down to some #serious #business \\n\\n#Thursday bring on #Friday",0.333
"The moment of the day when you have to start to plaster a smile in your face. #depression",0.854
"B day next week, catch the sauce and watch the heaviness!",0.25
"When will the weeks full of Mondays end?? #disheartened",0.688
"@tariqmateen but sadly he missed some crucial and important points. Indian terrorism in pk,  kal Boshan,  etc..  Raw involvement",0.563
"@A_RockasThe U.S. has added years to the Syrian conflict by arming the 'rebel' army. You would think that Iraq had sunk in with Kerry.",0.417
"What do you get when you cross an #apple tree and a #pine tree? \xf0\x9f\x8d\x8e\xf0\x9f\x8c\xb2\\nNothing. You can't cross-pollinate #deciduous and #coniferous #trees.",0.146
"Well I won't be doing a unboxing of the iPhone 7 plus on my channel until November sadly. Thank you @TMobile @Apple Staten Island NY smh",0.431
"Shoutout to the drunk man on the bus who pissed in a bottle and on the seats #grim",0.548
"Pops are joyless, soulless toys which look nearly identical.  They are the perfect expression of consumerism.  'I enjoy this franchise'",0.354
"Usually I'm not one to rush colder weather but this year I'm so ready for hot coffee, dark lippies, scarves, sweaters, &amp; boots \xf0\x9f\x8d\x82\xf0\x9f\x91\xa2\xe2\x98\x95\xef\xb8\x8f\xf0\x9f\x92\x84",0.146
"it's still not sunk in that im seeing joe next month, im so grateful and excited shit",0.135
"@nadinekellman yes I can. Don't discourage me.",0.292
"doese reading help depression or is it another form of escapism",0.667
"Im think ima lay in bed all day and sulk. Life is hitting me to hard rn",0.934
"It's easy to #fall #asleep in class, but hard to in bed. #True  #whileyouweresleeping #insomnia #TeamFollowBack #RockTheReTweet",0.417
"Corbyn loses and I walk up to a crying Corbyn supporter and whisper\\n\\n'Don't mourn. Organise'\\n\\nAnd laugh and laugh",0.354
"@yesnicksearcy @counterparty Although I don't expect a trumpie to understand the difference between real things and pretend things. #sad",0.646
"Good morning lovely people. Not gonna lie I've woken up feeling pretty glum.",0.754
"When you lose somebody close to your heart you lose yourself as well \xf0\x9f\x92\x94 #lost",0.917
"@pxrfectpeach it's got her little pout",0.271
"Where are some great places to listen to blues? #nightlife #NightLifeENT #blues #jazz #gatewayarch #stlouis #washingtonave",0.229
"Hate knowing I have to get up at half 5 for gym in the morning it's so depressing",0.667
"Shantosh: How crazy would it be to walk past and talk to a person everyday never realizing he is suffering from depression or such? \xe2\x80\xa6",0.688
"@Groupon_UK who do I contact about a shocking experience with Clear Sky Holidays booked through you guys?? #customerservicefail #dreadful",0.542
"I know I've painted quite a grim picture of your chances. But if you simply stand here, we will both surely die.",0.729
"It's easy to #fall #asleep in class, but hard to in bed. #True #sober #whileyouweresleeping #insomnia #TeamFollowBack #RockTheReTweet",0.5
"Candice on great british bake off with that pout does my head in \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbb\xf0\x9f\x99\x84",0.438
"Somewhere between  #hope and #despair the day after #meetingmyabuserincourt \\n#DVSurvivor",0.81
"@RaveenElexiis I fought a racist girl and she stayed in GAVC so if you get kicked out I call BS",0.479
"Summer officially ends today. #sadness",0.812
"@WYSdaily I'm confident they will NEVER experience our successes of last 50yrs. Best they can hope for is to be another Bournemouth #sad",0.542
"God's love spring.Of one dat sunk his whole estate for d paltry bribe,of a single apple\xe2\x80\x93n yet proud of our ancestry?\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x97\xbf",0.271
"@reecetop10 Bk to 1 up top pack midfield Stifle any flair we possess kill any entertainers #dull #reshuffle #predictable #slow #average",0.438
"And btw... I really did stay in bed all day today. #depression I hate being lied to, fuck liars. -w-",0.896
"@EllenMellon_88 Got #mybrokenfoot running Great North Run, can't wait to run again in a few months time - be mostly dark then! #ukrunchat",0.417
"Our soldiers in war zones are held to a higher level of rules of engagement than our police officers. ",0.583
"In the name of our Lord &amp; Saviour Harambe we pray, bless all apes across the world.\\n\\nHear our solemn oaths and pardon sympathetic hominids.",0.333
"From what I know of the man, I have to assume that @realDonaldTrump has had a heated argument with his own penis. ",0.354
"No #gbbo from us tonight sadly, we've got a date with some nachos @ODEONCinemas #BridgetJonesBaby",0.438
"Muscled man with huge heart is messing with my brain and heart. #lost #confused",0.625
"@TheCatCampbell I too am Ravenclaw. #sadness #shouldhavebeenhufflepuff",0.542
"California sissified pages: ruling class separation in passage to dispirit attestative alphanumeric code: WyrdljPyu",0.292
"@BeenishParvez salaams ma'am, how r u ma'am? May ALLAH protect u from sadness, illness, harm &amp; nazr-e-bad. AAMEEN. Stay Blessed ma'am.",0.312
"Is this the Krusty Krab?\\n\\nNo this is crippling depression",0.688
"@pmo100 @5liveSport .....I heard talk something is a miss. He looks weary.",0.458
"im thoroughly in love w zen and jumin and i dont think id even have the patience for either of them irl im old and weary",0.458
"#haikuchallenge #haiku\\n\\nThe crisp autumn air\\nMy freedom purchased through death\\nNo one will mourn me",0.708
"Groom gloom.",0.766
"Happy Birthday, LOST! / #lost #dharmainitiative #12years #22september2004 #oceanic815",0.271
"When it comes to Syria, I get very fucking annoyed at pessimism, like I get full on triggered. Optimism or gtfo.",0.583
"@MCHorseFayse @bockaguyjim @generalgoodsman @nevernotdavid so you were owned by losers on Twitter #sad",0.583
"@ccrago It was dreadful, even after he met the Catfish he still thought it was her!",0.542
"@Gervaisoholic But this is no easy ride for a child cries: \\n'Oh, find me...find me, nothing more, \\nWe are on a sullen misty moor...'",0.667
"hmm somehow twitter feels really depressing, more like negative today...I think I missed something \xf0\x9f\x98\x95",0.75
"Feeling worthless as always ",0.958
"I get embarrassed at the slightest things and then I'll fret about it all day I hate it",0.742
"I feel like an appendix. I don't have a purpose.  #depressed  #alone #lonely #broken  #cry #hurt #crying #life",0.833
"You are NOT your struggle or You are NOT your affliction! #YouAreStrong &amp; #YouAreArising above it all!",0.271
"Special thanks to @hamsterwatch &amp; @UgotBronx for keeping us updated &amp; entertained this dismal BB season \xf0\x9f\x92\x95",0.25
"It's basically a dead skin peel which sounds grim. But it literally gets rid of so much dead skin from your pores.",0.354
"sav tells our mom 'I love you' and she responds 'Oh.' ",0.417
"I am often disturbed by what some people find appropriate or acceptable. It's not funny nor cute that adults find this stuff humorous. #sad",0.729
"Some Erykah Badu to sedate me \xf0\x9f\x92\x95",0.375
"Add Donte Moncrief to my dismal situation #blessed.",0.561
"@glenberube @DonnaGrantis @idanielsenbass @HannahJWelton watching this again makes me weep tears of joy and tears of sadness that he's gone",0.646
"@SquidWasTaken Pfft- Yeye, i'm a sucker for bright yellow, red, pink, and blues when it comes to coloring or backgrounds haaa",0.146
"sav tells our mom 'I love you' and she responds 'Oh.' #sad",0.667
"@OzelleM man imagine # Ultra is promoting carnival. I think u need to be the chairperson #serious. Cause am hearing nothing",0.542
"I mourn the creativity lost.",0.562
"Don King...his actions really sadden me today...the word 'may not' have the same power to all as it once did, I still cringe when i hear it",0.667
"@lee_family5 @USAneedsTRUMP @HillaryClinton @realDonaldTrump You can't be serious. This man practices no religion. Only in church campaignin",0.396
"@MendipHillsAONB do we think the swallows and swifts have gone? Photo'd 3 nights ago, not seen since. #sad #Autumn",0.729
"I don't get that my parents literally don't see how unhappy I been lately",0.792
"@jimmyfallon @ShawnMendes I'm just a sucker for pine, I wanna rake you up, I wanna pile you down, I'm just a sucker for pine #FallSongs",0.208
"whenever I hear concert postponed I think of dismal ticket sales   green day ?",0.5
"@MessYourself why? Do you have depression?",0.542
"@SimonSSSJ123 @EllieG10853 @Onision @Eugenia_Cooney he sure as hell helped me with my depression and still does",0.485
"@chocorobos I have this one so I'm not so sad.. but wtf",0.583
"This took a melancholy turn but my point is that for all the difficulties I'm still happy. Happy that I get to be who I am.",0.333
"Nothing else could possibly put a damper on my day other than doing X-rays on someone with kickinnnnn ass breath \xf0\x9f\x98\xbf",0.396
"@comicfire The thing is, it's either I be unproductive and unhappy, or deal with some videos that do badly.",0.574
"even if it looks like we are okay,  the reality of that is were actually very worn out and forlorn",0.667
"Thank you @Pret 4 giving me a free coffee for bringing my reusable cup to the airport because it was 1st time you saw one. But #depressing",0.625
"Having a nail half hanging off is absolutely fucking grim, even with my acrylic holding it on \xf0\x9f\x98\xb7\xf0\x9f\x98\xb7",0.604
"@marielleblaine8 @princesskeilani I told pine I didn't want it so I didn't have to have it",0.354
"#RIPKara i could have seen her at a local mall or any school football games. im disheartened",0.646
"New job training= too much meat eating! Oh well. Also- got approved to drive for Lyft! Just need a car... #day35 #sober",0.312
"@Ashleyavitia_ don't leave me #sad",0.875
"Lauren Jauregui makes all my problem dissapear it amazes my sadness. She keeps me strong",0.292
"The voice is all about Miley and Alicia this year. No longer about the contestants. #sad @thevoice",0.604
"Too many are on their 'yeah, the thing going on with cops shooting innocent people is sad - but just not in my backyard, so..'  #blm",0.708
"Positive thoughts on these gloom cloudy days",0.438
"you are on an endless journey of figuring yourself out; don't be discouraged when you don't know who you are yet.",0.375
"The word happiness would lose its meaning if it were not balanced by sadness.",0.479
"come on let's make em hate \xf0\x9f\x98\x98make em pout they face \xf0\x9f\x91\xbf\xf0\x9f\x98\xa9.",0.562
"@VileBairn Turning then, the older woman looked at Sybil with a most somber expression. \\n\\n\xe2\x80\x9cShe ran away from me. But I cannot blame her.\xe2\x80\x9d",0.426
"Im so unhappy",0.854
"Texans and Astros both shut out tonight. Houston, we're back to normal. #texans #Astros #sadness #losers",0.688
"@rockcock64 cum and despair",0.729
"@TheCatHeSay I may be #alwayshungry but I haven't sunk that low yet!! @Thereluctantcat",0.312
"@kempicepoland don't think he did, and he didn't have the rucksack or laptop in his possession, murky business, on that note I'm away to bed",0.5
"$FOGO max pessimism here and no bottom (yet).  Has a solid PE ratio for a restaurant.  Let's catch it at 8 level or 10 level if it comes.",0.438
"It serves a gloomy higher than the wolves of the village",0.458
"@onefumi oh I see. I've seen so many people mourn the loss that I was surprised to see your tweet. I suppose same old here in SA",0.604
"All I want to do is watch some netflix but I am stuck here in class. #depressing",0.667
"It hasn't sunk in that I'm meeting the twins",0.396
"If Angelina Jolie can't keep a man no one can. Today we mourn because Love is dead",0.646
"Rooney = whipping boy. #mufc #sad",0.805
"First a coat. Now a pair of sunglasses. Next it'll be a limb. #lost",0.583
"Time for some despair #SDR3 #despair #fuckthisanime",0.75
"will brawndo cure my depression? @MikeJudge #Idiocracytoday",0.729
"@Jinath_Hyder I can't have alcohol on it, sadly, but it only flares up under very specific circumstances so I just need to be more careful",0.562
"I don't think Luca understands how serious I am about Fall....he has no idea what's in store for him \xf0\x9f\x98\x82\xf0\x9f\x98\x82",0.208
"I'm allowed to sulk",0.729
"And I won't even get started with Hillary and her fancy fundraisers! #depressing",0.688
"@BBCTomEnglish @TimesSport And the dreadful Franglaise.",0.345
"340:892 All with weary task fordone.\\nNow the wasted brands do glow,\\nWhilst the scritch-owl, scritching loud,\\n#AMNDBots",0.458
"the ending of how I met your mother is dreadful",0.417
"On the wheel as we grow older and become aware of ourselves as individuals with a dull responsibility in life?",0.396
"@zombieisIand yeah friends of minw have witnesse accidents and a road near me like??? cars hav like sunk?? but ih gosh be safe okay !!",0.562
"@MxJackMonroe I couldn't get on with it either. Bits started drooping that shouldn't droop. GP said mooncup alone to blame.",0.625
"Interview preparation, I hate talking about myself, one dull subject matter! #yawnoff",0.396
"@modelady24 I know, right? I had a tinge of the same thought. Glad it's Six from BSG, though. Happy the show stayed consistent after break.",0.283
"From My head to think it was better but obviously it's not #relapse #sadness #sickness #madness #misunderstanding",0.688
"@JohnWildy71 something, too confused to type an entire word \xf0\x9f\x98\x9c See, I can laugh again. My hour of sadness has almost passed",0.396
"@suddenlyapples This is an on-going affliction for me and the only cure is more Shiro",0.479
"@antoboyle I so wish you could someday come to Spain with the play, I can't believe I'm not going to see it ",0.354
"Winner #Champion #school #lastyear #gouniversity #university #me #dark #Black #webstagram #blackandwhite",0.208
"Those were the times, I thought I can never be sober. But still His grace are beyond my limits \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe",0.396
"The animals, the animals\\nTrap trap trap till the cage is full\\nThe cage is full, stay awake\\nIn the dark, count mistakes",0.417
"A MOMENT:\\nIf you kill it in the spirit, it will die in the natural!!!'-@PRINCESSTAYE  #murder #suicide #depression #racism #pride",0.75
"Like keep grinding boy your life can change in one year, and even when it's dark out the sun is shining somewhere...'",0.417
"@Fly_Norwegian quite simply the #worst #airline #worstairline I've ever used! #shocking #appauling #dire #dismal #beyondajoke #useless",0.667
"Y'all tune into Snapchat for Beans funereal",0.5
"Nasty nasty chilly rain has put a damper on my afternoon cigar.  This is NOT a good thing. @cspanwj And FOUR #CongressCritters tomorrow?",0.708
"Sometimes people leave you halfway through the wood. Do not let it grieve you, no one leaves for good. #youarenotalone #nooneisalone",0.417
"@RashidAlMaktoum For #serious #intermediaries all required info about #project or #Owner will be mailed.",0.25
"@EBled2 Great to have you as our tournament chair and award was #serious",0.132
"@xBFDR yeah I'm sure it will, it's just so depressing having to talk to my parents over the phone instead of talking to them downstairs",0.833
"It's so gloomy outside. I wish it was as cold as it looked",0.542
"@WalshFreedom sadly, that idiot completely overlooks the facts . He had a gun pointed at police. Are they that stupid?That should be ignored",0.542
"Patti seems so sad. She stamped and ran behind the sofa. We will have to give her plenty of love and affection...more than usual. ",0.562
"I added Paul Walker on Xbox but he just spends all of his time on the dashboard. #dark #humor #funny",0.271
"On bedrest since I got out of the hospital. U find in unopened beer.. what do I do. Pour that shit out! No alcohol at all for me #sober",0.44
"conflicting reports on mama #RitaMarley health,mannn and i woke up today feeling like mi ole self(rejoice!!)now dis #sadness",0.604
"@dublinwaltz bts' \xed\x99\x94\xec\x96\x91\xec\x97\xb0\xed\x99\x94 trilogy MV is my all time fav\xf0\x9f\x99\x8c quite gloomy but beautiful as well\xe2\x9c\xa8",0.333
"@_noTORIEty lol senior year we would get early dismal for work study ,he was her boss and you know what happened next \xf0\x9f\x99\x83",0.354
"@AniahROSE I know smh. My heart sunk into my stomach.",0.762
"@Jake_Martin74 Oh and I play it capo 2nd fret in a G position RS",0.292
"@Piggiewhopays lmao! I can only imagine the frown across that face of yours. #Hilarity",0.271
"But is it your fault you worked hard and stayed the course until eventually it all paid off, no! so let it be known and count up!",0.354
"@UltimateBoxer My heart because you left me for so long again\\n\\n*slight pout but it turned to a smile*\\n\\nheheh just kidding, no I'm fine-",0.333
"1Pet 4:7  But the end of all things is at hand: be ye therefore #sober, and #watch unto prayer",0.479
"I'm not the type to flee from adversity nor does it discourage me. I'll always stand strong in the paint",0.354
"So I tried to give her time to sober up, while waiting at the our friend's house. 2 hours later, gal wake up out her nap to vomit again.",0.438
"@PatBlanchfield so you mean \xe2\x80\x9clike Uber but for despair for someone other than the driver'",0.479
"@marksandspencer Where has your 50% grapefruit squash gone,not been able to get for weeks #unhappy",0.562
"because a kitchen sink to you is not a kitchen sink to me, okay friend?",0.333
"@DxfyingGrxvity - frustration, looking up at Elphaba in a frown of aggravation. Her high pitched voice was growing more and more --",0.479
"@lebara - worst possible decision I could have made when arriving in the UK. Shocking service. Poor coverage. #unhappy",0.771
"@AdamAaronovich Well, there's no need to sulk. You can always request a song, you know.",0.438
"@xxnogard_G88 Welcome to the  dark honey !",0.312
"Rockin to  Bob Dylan singin'  Bob Dylan's 115th Dream on LPCO Klassic Rock #classicrock #klassicrock #rocknroll #blues #onlineradio",0.188
"@markoheight @Cassie_OB we sound like vampires saying we wanna sink our teeth into the TT lads and their talents \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82",0.292
"People too weak to follow their own dreams will always find a way to discourage yours.",0.562
"@MlaStandard The depth that you've sunk to. You're readership deserves more.",0.417
"Rooney ! Oh dear, oh dear ! Fucking dreadful \xf0\x9f\x99\x88\xe2\x9a\xbd\xef\xb8\x8f\xe2\x9a\xbd\xef\xb8\x8f",0.625
"life is hard., its harder if ur stupid #life #love  #sadderness #moreofsad #howdoestears #whatislife",0.854
"When you have 15 doe run the opposite side of you \xf0\x9f\x99\x81 ",0.625
"Nice to see Balotelli back to his best, good player.. Just lost his way a bit!",0.167
"I can't mourn Kid Cudi cause we have Travis Scott...",0.229
"@fitzstockcharts Gundlach calling for rounding top, doom and gloom, 15% down move",0.521
"That house on #GrandDesigns isn't in a forest it's in a wibbly wobbly pine plantation",0.271
"I believe the work I do is meaningful; my clients would agree but at the end of the day, I feel like a pawn, lost in this chaotic world.",0.625
"People are trying too hard to hate on Cam Newton without understanding his position #sad",0.604
"What do you do?'\\n'You are not worthy enough to know.' #what #serious",0.458
"I did the dishes yesterday, fell asleep, woke up to the sink full and I didn't even eat dinner but I have to do the dishes.",0.625
"I'm throwing myself straight into American Horror Story so I don't have time to grieve",0.655
"ya boy gets mad tired of pine trees",0.292
"Contactless affliction kart are the needs must regarding the psychological moment!: xbeUJGB",0.375
"Absolutely can not believe the generosity pouring out for us, but Id give everything I have for Nick to be healthy and happy. #lost",0.542
"My heads still in Ibiza but my body is sat at me desk at work #depressing",0.875
"@BigBossPeltonen \\nLikewise #death #cutting #despair",0.729
"@thatsabingo grim really",0.688
"@LVLMLeah Nooooooooooooooooooooo. We have stupid, dismal, lame winters where we maybe get some dangerous ice once.",0.646
"i got his bitch depress",0.542
"Really planned on making videos this week. Then. A tv died, phone broke, truck died, #depression took over. I'm wondering what I did 2 karma",0.871
"Regret for the things we did can be tempered by time; it is regret for the things we did not do that is inconsolable.  Sydney J. Harris",0.542
"@Cpt_SRogers_\\n'Well it can go one of two ways. You either get over it and accept it, because it's not going to change, or you mope about --",0.458
"My son 11 has 128 friends on Facebook and yet is moping around the house complaining he has no one to talk to. I'm right here son",0.479
"A tummy full of steak, wine, key lime pine and cuddles on tap. What a way to turn around a stressful Wednesday \xf0\x9f\x92\x9b",0.188
"Free live music in DC tonight!  #blues with #MoonshineSociety at @thehamiltondc in the Loft starting at 10:30pm @FreeinDCBlog @WTOPFreebies",0.188
"@punjabified porkistan lost terribly in 65 because of american intervation to talk we stopped",0.5
"@ITdominiccoyle @IrishTimesBiz Between Barroso going to Goldman and this the @EU_Commission is getting a very serious self inflicted problem",0.458
".@billradkeradio is not a fan of The Beat Happening. But that's not to discourage aspiring other Olympia musicians! #KUOWrecord",0.274
"im having the worst week ever and i cant even go home yet to just sulk in my bed",0.854
"Folk Band 'Thistle Down' will be replaced by 'The Paul Edwards Quartet' at Laurel Bank Park Sat 24 11am - 3pm due to ill health #jazz ",0.271
"@cardiff_blues @CardiffBluesSC Italy another round lets not drop our play and take it to them with a big result out there guys #blues",0.312
"#Drunk people annoy me when I'm #sober lol. | #fact #TeamFollowBack #RockTheReTweet",0.375
"we never taste happiness in perfection, our most fortunate successes are mixed with sadness. #success #sadness #perfection #fortunate #mixed",0.604
"Whenever I'm feeling sad I will listen to monsta x and hug my teddy bear and I always feel better",0.604
"Another grim &amp; compelling news report by @Nawalf on the blockade of aid to the starving in #Yemen #BBC #dosomethingpoliticans",0.708
"@charles_gaba @NateSilver538 @DavMicRot @FiveThirtyEight A litany of name-calling. How dull.",0.39
"@trashcami this cured my depression",0.34
"@RiRiMathew even when we're fighting I'm laughing. I probably have serious ingrained issues\xf0\x9f\x98\x82\xf0\x9f\xa4\x97",0.146
"@OHSOVICTORIOUS_ @FaZeAdapt We all seen it coming.. it's sad. But her Instagram comments on her pics are funny. Adapts fans blew it up \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82",0.354
"When I was new, I hate the Judge Judy sponsorship style- but looking back it was the only thing that worked. #recovery #sober #cantconacon",0.312
"This is the first time I've been sober on my birthday in 6 years. #recovery #sobriety #sober #soberissexy #sobernative",0.375
"All clouded out.\\n\\n Considering using a camera, 1) star trails 2) eyepiece projection.",0.25
"Hey @AppleSupport - how do I find my play history on new #ios10 #appleMusic #music #lost",0.375
"#HRmanagement must discourage the expediency factor from encroaching on the rolling out of a credible #workplaceviolenceprevention policy.",0.196
"Absolutely hate the Apple Watch iOS 10 update. Completely buggered some of my apps, including Spark. Awful interface, too. #grim",0.562
"@MarianKeyes maybe he had constipation issues..? Not that I KNOW dates relieve such an affliction! No way jose!",0.354
"Never dull moment here",0.146
"At my funeral, when they close the casket, I want them to play, 'Call recording has completed.'' -@GlenEwing #lost #podcasting #talkshoe",0.5
". @UNFCCC @uncclearn The problem is the time it has taken to do this means its going to be out of date already. #sadly",0.445
"@TNFryed Jesus, you just made think that of all the Vols v fl games I've seen. I've never seen a win. #depression",0.833
"@jccrocker #CharlotteProtest do u #wait 4 the facts #video or do u #hate now ask questions later  #protest #PoliceShootings #suggestions",0.479
"Cmon blues we are 2 home games away from another CC semi - I love those Wembley away days. Being on anyone at home please! \xe2\x9a\xbd",0.333
"@hedgegirl I was only joking. I don't have any parents. \xf0\x9f\x98\x88 #dark",0.375
"@sainsburys Could you ask your Chafford Hundred store to turn on their car park lights? A bit scary these dark nights! Thanks.",0.438
"Never ever been this unhappy before in my life lmao",0.771
"At least I don't have a guy trying to discourage me anymore in what I want to do he will never become anything worth contributing to society",0.354
