content,sentiment_value
"With only 7 months left until I possess my undergraduate degree, I feel like I can't handle adulthood anymore #anxiety #nojobsinbiology",0.833
"Big up @dj_argue, did I miss phantom dread syndrome by @GenesisElijah? dudes sick.",0.396
"@rkuuleiq Fear is best/beast product of God/s. :) #aTheism #theism #biBle #afraid #christianity #hell #heaven #purgatory #psychology #jesus",0.417
"@eugenelaverty @WorldSBK all the best Moto GP is loosing a very talented rider #shocking",0.521
"Anytime @perezed gets near a mic, someone needs to smack him w a bat. @BBTN #awful #marblesinmouth",0.479
"Just had my interview for the medical internship and I am beyond nervous\xf0\x9f\x98\xa9 I was shaking so bad it was unreal\xf0\x9f\x98\xb3",1.0
"You don't know what to expect by Brendon's video lmao LA devotee video got me shook #panic",0.54
"oh yay old scientist builds himself a robot assistant and makes it look like a hot naked woman nothing alarming here",0.3
"@FoxNews Yeah we're also experiencing terrorist attacks by Islam and #BlackLivesMatter at an alarming rate.",0.833
"@SeanUnfiltered Texans are scared of this bunch! ",0.6
"And im not even going to get into how its discriminatory to several religions which mandate its followers to let their hair dread.",0.604
"@gowoonist i got that but you were alarming",0.583
"Mary astounded there at the concept of having leftover milk at the end of your cereal #GBBO",0.417
"Hey @gmail why can I only see 15 sent emails? Where's the thousands gone?  #panic",0.833
"&amp; I'll actually shoot somebody if I have to not just draw down or expose it to somebody to scare them \xf0\x9f\x98\xae#Charles",0.458
"@britishairways term 5 security queues at arrivals ",0.333
"When you make a great tasting shake and no words can describe it!\xf0\x9f\x98\x83\xf0\x9f\x91\x8c\xf0\x9f\x8f\xbb #shake #herbalifenutrition #tastesogood #nowords",0.125
"The Zika #Hoax Files: DEET is part of a binary chemical weapon targeting your brain: #Toxin #fear #neurological #USCitizens #Insect #mammal",0.667
"When @idinamenzel says she's releasing more #IdinaParty tickets and you set an alarm to not miss it... #fingerscrossed #Idina.",0.409
"@Away_Label_Not True Indeed! Next time if these midnight hunger pangs worry you,then you can order delicious rolls from #TRC via @ScootsyIt",0.292
"@williamcontrol just preordered The Pale EP... Would have paid for the phone call... But I would have freaked out and not said anything ",0.521
"@Coyblake6 @ChloeCramphorn hahahaa you know coy!",0.208
"Fosu Mensah is having a complete nightmare! It's the reason all Northamptons attacks come from the left.",0.604
"It's not a panic situation let's be honest. How shit are they. We just have Rooney up front \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82",0.396
"Multitasking .... I may have to induce these seeds of mine to sleep. ",0.214
"@DrColJ @drshow #Muslims have been in USA for ages. To think that Muslims commit #terrorism due to #Islam, you gotta be out of your mind.",0.604
"Who's afraid of the clowns???\\ncomment down there....",0.5
"@SeanUnfiltered Texans are scared of this bunch! #intimidated",0.708
"Val having a nervous breakdown #floss #GBBO",0.688
"Drop every fear...",0.333
"Hopefully I'll get this Best Buy job, and officaly #start my #streaming #career , working towards doing something I love #1DayAtaTime",0.271
"whats with these boxes when i search google on chrome #horrible #distracting",0.5
"@bkero @whispersystems Which really sucks because typing on a mobile device is always horrible and I hate it.",0.438
"@kevinrouth Now that's what I call a gameface! #gameface  #intimidate",0.458
"Insomniacs can't get sleep cuz they are too guilty about all the horrible shit they do. I'm a complete sociopath n sleep like a baby.",0.333
"@Melanie_Pierce @HunterHayes awe ain't he a sweetheart? He's adorable! \xf0\x9f\x98\x8a\xf0\x9f\x98\x8d\xe2\x9d\xa4\xef\xb8\x8f",0.083
"@residentadvisor thanks for getting back to me, exemplary customer service for a loyal customer #jk #awful #residentadvisor #poorservice",0.396
"Now this is getting out of hand. I'm freaked out by this death...and I'm God!! #mommaGrendel ",0.812
"@LucidHurricane_ wait, you mean he wasn't armed with a book? ",0.312
"Okay. Brace yourself. I will attempt my first loaf of bread in the morning. I will use a dutch oven. I will make the dough now. #nervous",0.792
"@jaimeotero_ how about saying something like 'if you're concerned about privacy use it only in incognito mode'. #alarmist",0.5
"So I just opened This message Brooke sent me got me I am weak as the fuck \xf0\x9f\x98\xa9 she is a fucking bully for no reason \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\xad\xf0\x9f\x92\x80",0.688
"@megynkelly We should be ignoring these rioters like the current administration ignores #terrorism. This will obviously make it stop.",0.708
"Awe produces gratitude, gratitude instills joy, &amp; the harvest of joy is contentment.' \\n\\n\xe2\x80\x93@PaulTripp #awe \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad",0.167
"tesco. why OH why cant my Visa electron be accepted on line , I am 55 , NOT 15 ?? ",0.375
"@Justin_Gau @JamesMelville You certainly wouldn't catch me with the multitude. ",0.375
"@samsteinhp stop the presses, @realDonaldTrump said/proposed something racist. ",0.417
"Do you think humans have the sense for recognizing impending doom? #anxiety",0.833
"Halloween party coming soon! #turnt #ruinT #lit #firesauce #hotsauce #mildsauce #getsauced #champagnedreams #scary #haunt #kittens",0.312
"I want to slide into the dms but im too fucking shy #shy",0.667
".@SimonNRicketts if you don't know what a patronus is, I don't think we should have to tell you #shocking",0.438
"@RoWillFindYou Eric couldn't help but laugh, though that made him wince in pain. It hurt. A lot. He just wanted to sit down somewhere \xe2\x80\x94",0.396
"It's pretty clear I can't stand @HillaryClinton, no tolerance for habitual liars. Not a Trump fan either so what's a citizen to do? #despair",0.667
"This brother know we know that his life was not in danger. This gun law got people in this country fearing for their life. White people.",0.729
"@Pamela_Moore13 @Ginlefebvre @BarackObama yes exactly &amp; he's sold out this country to #terror while #lying to cover it up",0.688
"@obyezeks \\nWe can't forget d past.But while we apprehend and punish d culprits of the past,are we going to allow d present to slip away?",0.521
"Just want to be a dad so i can play kick the baby with my little one #southpark #mellogang  #edm #plur #dad #djlife #dj #producer",0.188
"@vInZzzY we regret the inconvenience caused. We have noted your concern. We will get in touch with you soon to discuss. Rgds, Abhijit",0.396
"Anyone else find @Microsoft 'anniversary windows 10 update 1607' a Complete ",0.229
"I wanna go to fright fest with squad",0.25
"Hillary Clinton looked the other way to the Saudi war on women and their terror financing because they bought her off.",0.479
"O you who have believed, fear Allah and believe in His Messenger; He will [then] give you a double portion of His mercy...' (Quran 57:28)",0.333
"Somewhere between  #hope and #despair the day after #meetingmyabuserincourt \\n#DVSurvivor",0.708
"My roommate turns the sink off with her foot to avoid germs and a guy says 'YOUR roommate is feet girl?! I'm so sorry' plz help #nightmare",0.583
"I'm not afraid of clowns but I'm really hoping they don't make an appearance around my hometown.",0.6
"It really is amazing the money they give to some of these QB's #nfl #texans #brock #terrible",0.246
"@SkeletonsLock 'Pleased to meet you. You obviously know me,' offers her hand to shake.",0.3
"I'm scared that my coworkers are going to submit me to one of those 'wardrobe makeover' shows. #fear #fashion",0.792
"@thebully10 does being a #bully make u feel like a #bigman? Cos it makes u a #twat",0.396
"@BurmanAJ @AMANDAZUCKERMAN I'd rather see KYLE from bbcan play again and THAT is saying something #awful",0.438
"A concern of mine is that big name FA(like Malik) will tell other big potential FA's to steer clear of this franchise till Gus is gone.",0.562
"Love all the ex United managers on Twitter who form our fanbase. Honestly I despair at times. Just back the fucking team eh #MUFC",0.528
"@wittyneeraj What is Shehla Rashid &amp; Kaniyah Kumar saying about you ? and when they say truth indians threaten them. #FakeDemocracy",0.646
"@dilancliff @jackcourtney95 @ConnorGarnett1 Connor said he's worried that Jack will steal his girls on a night out ",0.562
"@caeruleusV @Atheist_Penguin @misogynaut I threaten you because I can pussy",0.458
"The #secret to all of every industry: just #start doing it...somehow people forget that they never gave you #permission.' - @thomaslennon",0.271
"@NativeApprops @SBShear @HuffingtonPost Shew. That was #awful",0.542
"Bitch worry about me more than I worry about myself \xf0\x9f\x99\x84\xf0\x9f\x98\xa9",0.542
"Good Morning!!!\\n\\n #leadership #healthcareIT #socialmedia #connector #ceo #writer #AI #EQ #security #bigdata #Growthhacking #tech ",0.271
"Recording some more #FNAF and had to FaceTime my mum to let her know I was okay after I let out a high pitched scream \xf0\x9f\x98\x82 #horror #suchagirl",0.604
"@BartholomewD It's -terrible-! We're going to the local fish/chip place in Kirribilli ",0.354
"@EASPORTSFIFA EA sports technical support team really suprised me \xf0\x9f\x98\x8a SUPRISED ME AT HOW SHIT THEY WERE #awful",0.333
"Ugh.. Why am I not asleep yet. Fml. I think low key I'm afraid I might miss something. #SleeplessNight #sleepy #restless",0.812
"An adviser to the #European #Union\xe2\x80\x99s top #court said #Hamas and the #Tamil #Tigers should be taken off the EU\xe2\x80\x99s #terror list.#lka",0.5
"\xf0\x9f\x99\x84 I just want to start all over again .",0.667
"@corruptmelon now im feeling the ",0.292
"Man Utd are shambles that was horrific \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad",0.521
"i've seen the elder watching me during my community hours and i honestly don't have an idea about what my assignment will be. ",0.521
"A goal should scare you a little, and excite you a lot. - Joe Vitale #quote",0.292
"Am I the only one with parking sensors who still manages to reverse into things? ",0.458
"@DDNewsHindi  #UNGA no talks should be carried out with Pakistan now ... His mouth stinks of  #UriAttack",0.542
"@CNN please fire don lemon!!Do not let him report on anymore  protest. He is #horrible #negative and runs away from the issue at hand!",0.562
"That boy so intimidated he go back and say dumb mess like that. \xf0\x9f\xa4\x94 lol boy please, you know good and well.",0.458
"@BBHOH #terrible Paul so deserved that win!!! #bbfail",0.354
"Georgia Tech's Secondary is as soft as a marshmallow. ",0.125
"@CBSThisMorning @newsgirl123456 again, profiling DOESN'T discourage (September 20, 2016; 18:41 EDT)  #TRUMP #FAIL",0.375
"@CapehartJ agree!  Those latest polls ",0.194
"I polished my nails, but can't find the polish remover. It look like a 3yr old polished my nails lol ",0.125
"@aidankerrpol I think you should do. Get the fashion police involved. ",0.169
"@BoudicaRides @realkingrobbo Isn't that exactly what they should do? What took so long? He is more #afraid of #ClintonMafia than #Congress",0.479
"Swear to God don't get a smart meter from your power company, 8 months of daft bills, 6 visits from British Gas  #stressed",0.625
"#TerrorStatePak we r confirm that #navazsharif is post graduate distinction student of university of #terrorism. He can't spare himself.",0.688
"We, #Indians, can hold our heads up high and stay unafraid. The #UNGA is well-informed about #Pakistan's #terrorism business and deception.",0.438
"mattmilne76 Thank you for letting us know!  Please do not hesitate to contact us in the future, if our assistance is needed. Thank you!",0.146
"Watched tna for the first time in a long time what the hell happened to the #hardyboys #impactonpop #wwe #terrible",0.412
"It was an #amazing #start to the first #fall  day. Will it be an #Indiansummer",0.292
"@jody_paterson So I worry about emphasis on 'keeping family together' as a guiding principle, due to my own experiences",0.396
"@tomsteinfort expected i thought ",0.213
"Df not be afraid to take a chance on peace, to teach peace, to live peace.Peace will be the last wordvof history Pope John Paul II",0.25
"#terrorstatepak #pakistan is a #terror state",0.729
"When you wake up, scroll through social media, and another father was taken from his child  #everyday #KeithLamontScott",0.542
"Omg I actually thought she was going to jump. #bully #SouthPark20 #southpark",0.729
"It's so funny cause Cooper's going to go farther than the people who bully her",0.146
"If Monday had a face I would punch it #monday  #face #punch #fight #joke #like #firstworldproblems #need #coffee #asap #follow",0.396
"@Montel_Williams If this ban goes through, it will harm so many people, disabled veterans, people who have #chronicpain, #anxiety #iamkratom",0.845
