content,sentiment_value
"...X, X... Do... you... hear... me? Darn... Your... optimism led... ...to your own... demise... ... You... should... li...live #ZeroBOT",0.167
"Watch this amazing live.ly broadcast by @paulzimmer  #musically",0.521
"@XGames looks exhilarating! Looking forward to seeing \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbc",0.74
"Nothing lovelier than your great mate sending the most joyful and sweet pic - Thankyou #amy @artburstltd XXXX",0.86
"Mou is too jovial and trying to impress those players too much. No player is bigger than manutd. SAF won't tolerate all this bs @ManUtd",0.192
"@WuffinArts :c You have my most heartfelt condolences. I'm glad it passed with levity and love in it's heart.",0.188
"@bear_ing you asshole... you made me sexually attacked to a animated bear :-P",0.208
"@NateBLoL no it was that clear American naturally flavored sparkling water",0.312
"@DailyMailCeleb @KTHopkins Katie I love how you describe yourself as 'normal'. Really you're anything but!  #neverchange",0.479
"Some People hate nothing more than a happy confident person. Never mind  #confident",0.318
"Currently listening to @ScottFoxonair &amp; @KatCallaghan @Z1035Toronto podcasts!! Can you guys please move to #yvr ? #hilarious #missyou",0.769
"@MoAmali @awosss @Arsenalman2011 listen I dn't subscribe to this team coq Team xhaka stuff. I like all our players. Depth has me elated",0.562
"\xe2\x80\x9cSet a goal to achieve something that's so big so exhilarating that excites you &amp; scares you at the same time.\xe2\x80\x9d \\n\xe2\x80\x95 #BobProctor",0.383
"Am I watching #BacheloretteAU or Zoolander ?  #samvrhys",0.4
"Keep #smiling because life is a beautiful thing and there's so much to #smile about. #MarilynMonroe #KeepSmiling",0.583
"2 days until #GoPackGo and 23 days until #GoGipeGo..... I'm so excited! #smiling",0.88
"Lea doing a mini set tour of glee my heart just cried tears of happiness and sadness",0.492
"My siblings look all gangster &amp; I look all cheery \xf0\x9f\x98\x85\xf0\x9f\x98\x82",0.667
"Will be a lively evening at ot that one.",0.38
"@JeffBridg man, GREAT JOB!!! I am more than happy over your success in a short time.  Mom &amp; dad are smiling from heaven.  Love you, bro.",0.938
"@yap_yip --an uncertainty. [Halsey teases, her lips curving into a jovial smirk.]",0.438
"@partydelightsUK it's 5679787. Cannot DM you as we don't follow each other. Not such a  #party #fail #letdown",0.076
"If you want others to be #happy, practice #compassion. If you want to be happy, practice compassion.' Dalai Lama",0.555
"There is something v satisfying about  opening an old 'to do'.doc file and being able to check off all the things you have done #smiling",0.667
"You don't smile and you say you're in love, but that's why I don't love",0.146
"@TurtleTitan2003 (She laughed a bit. Of course it was! Aria shook her head, calming her mirth so she could listen to Mikey.) No, actually. +",0.438
"@priny_baby happppy happppyyyyyy happppppyyyyy haaapppyyyy birthday best friend!! Love you lots \xf0\x9f\x92\x96\xf0\x9f\x92\x96\xf0\x9f\x92\x96\xf0\x9f\x92\x96\xf0\x9f\x92\x96\xf0\x9f\x92\x96\xf0\x9f\x92\x96\xf0\x9f\x8e\x89\xf0\x9f\x8e\x8a #chapter22 #bdaygirl #happy #love",0.9
"Watch this amazing live.ly broadcast by @izzybuzy365 #lively #musically",0.51
"Had a great time at Skywalkers open gym tonight! Come our every Wednesday from 7-8 in Hillsboro and train with us! #opengym  #tumbling",0.78
"I miss my naivety and blind optimism",0.167
"@1barkcom Thank you for the #follow. Looking forward to your tweets as they look entertaining! #smile #socialmedia",0.66
"Rec'd call 2day from Haitian church we started in Florida some 15yrs ago. Preparing to acquire their own bldg. Wanted me to know. #rejoicing",0.56
"@OkashoHime + returned her joyous focus to the pastel-haired girl. 'Wawa's okay, tooooo~!' She squealed before raising her eyebrows at the +",0.604
"A former diplomat is quite gleeful about the situation of Pakistan on @TimesNow\\nNot quite stiff upper lip of diplomacy seen normally",0.259
"Being in the countryside all day was so pleasing",0.667
"@ChrisBooker @ThePerezHilton On PHP54  and though the Kardashian stuff goes over my head, you're both hilarious, like gleeful little boys \xf0\x9f\x98\x82\xf0\x9f\x98\x82",0.808
"Am I watching #BacheloretteAU or Zoolander ? #hilarious #samvrhys",0.646
"My ukulele bag has fallen apart. \xf0\x9f\x98\x90 WELLL AT LEAST my life hasn't yet!! ",0.24
"We have been a better second half team this season. So there's that. #optimism",0.458
"HMS Pinafore' time.\\n\\nI need some mirth.",0.312
"#Talking about our #Problems is our greatest #Addiction#Break the #habitTalk about ur #Joys#quote #optimism #problemsolving #behappy",0.34
"Needed levity: Hubs + I talking of @weareTYPHOON Kyle's new solo album, my 7 yo says '@KyleClark'? She loves ur news show #9News @9NEWS LOLZ",0.604
"@VBadawey Every day, we need to choose hope over fear, and diversity over division - Justin missed optimism, change, sunniness, love,",0.404
"@JackCurryYES he's just lucky...bad pitchers...#WHATEVER...ElKracken is #legit #future #bright #gottawearshades #LetsGoYankees",0.333
"Bring back the heyday #NominateBunkface",0.38
"Three days off a month with two ex wives and no home could be worse. I don't know how, but it could #oilandgas #optimism",0.25
"Rap that will Cut other raper's throat. Who said that? @Paedeezy #badd #wicked. #bright city lights",0.212
"Thanks for making our Mass with Fr. Vallely respectful, meaningful, and joyful @ACSSCrusader @AssumptionHCDSB ! #SeeWithEyesOfMercy",0.72
"@Elaminova sparkling water makes your life sparkly",0.521
"During the day @JeffProbst is jovial. At #TribalCouncil he's a different,  darker fellow.  Still simply but smiles are few. #Survivor",0.26
"If you don't respond to an email within 7 fays, you wifl be killed by an animated gif of the girl from The Ring.",0.18
"@bradshawjp Sweet! ",0.646
"@homoaesthetics YESYESYES like jd is the closest cahracter that is similar to blaine!! the optimism and ability to crack tough characters",0.68
"It's not that the man did not know how to juggle, he just didn't have the balls to do it.\\n #funny #pun #lol  #punny",0.625
"\xe2\x80\x94 to reveal a broad smile. \\n\\n'Yeah, it's nice.' \\n\\nPursing his lips, he stifled his joyous expression in order \xe2\x80\x94\\n\\n[@AVIATAUBE].",0.542
"@ItWontCostMuch_ 'Bed done... floor will be done last... curtains! A-hah!' She tried to sound all happy and cheery but she really wasn't.--",0.229
"#PeopleLikeMeBecause    People are using this hashtag to brag about themselves.  I'm not interested in pleasing others, but in pleasing God.",0.396
"@Singaholic121 Good morning, love! Happy first day of fall. Let's make some awesome #autumnmemories #annabailey #laughter #smile",0.924
"And 9/10 the character is a woman. Because if a man is fat he's jovial. If a woman is fat she's useless and maybe evil amirite?",0.146
"A #new day to #live and #smile. Hope all the #followers a nice #night or #day. :D",0.688
"@honevbee close up shots of my ugly mug as I continue to talk about Blaine years after glee has been dead",0.28
"&amp; as much as I hate for a dude to cheat, women forego pleasing their man, they get lazy &amp; men get lazy &amp; then it's just pointless",0.16
"#IfIWerePresident \\nMy goal would be for us all to be miserable, yet jovial in the Co. of others. U know, civil but with realization of self.",0.169
"A lot of positives tonight. A clean sheet, Payet got some free kick practice, Zaza looked lively and made a lot of good runs",0.745
"Ryan Gosling and Eva Mendes finally  ; B joyful an funny/dont boss/dont argue/do everything with kids/go on mini car trips/ focus on love",0.62
"Good morning! Welcome the new day into your life and your heart #mindfulness #smile #zen",0.9
"My friend just messaged me 'ugh I'm so hungry I can't wait for breakfast' #socialmedia #WineWednesday  #funny #laughing ",0.479
"Riding at night has got to be one of the most exhilarating, refreshing things I have ever done.",0.654
"Latest on new optimism on keeping #Raiders in #Oakland, live right now on @KCBSNews: @NFL meets here w/Lott &amp; Schaaf to talk new stadium",0.4
"#FF @ManihaAamir @adrence Keep on #smiling \xe2\x80\xa6\xc2\xa0!",0.479
"Learning is key while converting your leaning to someone else is door, so when you do both you will open the door of success.\\n\\n #x33 ",0.52
"Sanatana Lopez is definitely me \xf0\x9f\x98\x82 #glee",0.625
"@TheeCurrentYear @Sargon_of_Akkad this is too much hilarity for one day",0.604
"@JackAndJack I'm so lively for listen\xf0\x9f\x92\x97\xf0\x9f\x98\x80",0.771
"A warm #smile is the universal language of kindness William Arthur Ward #love #kindness",0.654
"@johnwintertweet dudes who wanna play some bass but not buy a bass (me) rejoice",0.308
"@rubeseatsinfo from here, it's but a short step to biweekly Community Meetings over a hearty meal of soy flakes",0.208
"@Spacekatgal @outmagazine Its okay to be trans just rejoice with the trans in the trans way. By the way it's not your business, so why care?",0.24
"Mate the thing I get excited about in my profession are mad. A client said she opened her bowels, I'm rejoicing",0.704
"I saw those dreams dashed &amp;&amp; divided like a million stars in the night sky that I wished on over &amp;&amp; over again ~ sparkling &amp;&amp; broken.",0.25
"@CarolynTopol Ciara asks was it a sci-fi movie, Julie &amp; Jen just stare, Claire on her phone, Joey bolts when the cab honks. LMAO ",0.542
"Accept the #challenges so that you can feel the exhilaration of victory.",0.396
"Nice Idea collect all relevant socialmedia in one-But dont be automatic pls #worldsapp \xe2\xac\x85\xef\xb8\x8f #chirp #appsworld #socialmedia @DanielFeuer merci\xf0\x9f\x8e\x88",0.462
"Literally feels sg to be happy with sam\xf0\x9f\x98\x8d",0.896
"@len_snart Mick nods. 'I would like that.' He went back to his food, smiling as he finished it.",0.62
"I found #marmite in Australia. `:) ",0.558
"Most of PROFITABLE FX MONEY MANAGER clients don't mind with high profit share we take, since they are very #happy with the returns they make",0.44
"@ruthwalford95 you may be right, but since year the bad events begin with B, I'm privately hoping we've got at least C-Z to go 1st ",0.229
"every day i have to think in my mind will this be pleasing to God. my decision making, the way i react, treat ppl, speak, am i pleasing God.",0.354
"@torbalan I still have some shred of optimism. It's rapidly disappearing however...",0.1
"@TheSandraGal Glad to see that you're having fun in the sun. Water sports are always fun, challenging, and exhilarating. #happiness #beauty",0.796
"I saw her, whose countenance expressed a mighty rivers were monotonous, and her lively conversation took care of the various",0.42
"I took a yr off school and I'm proud to say I got accepted again, yo girl is going to finish! ",0.833
"Bet pawpaw is having a good time rejoicing up in heaven for his first birthday there!",0.66
"@Elliot_Eastwick just play rappers delight and have a 15 minute kip",0.32
"@Nikhilv95 @LydiajaneF I wish, I really, truly wish, that I had just a modicum of your banter. ",0.24
"What if.... the Metro LRT went over the Walterdale?!?! \xf0\x9f\x98\x82 #yeg #levity",0.5
"@1barkcom Thank you for the #follow. Looking forward to your tweets as they look entertaining!  #socialmedia",0.6
"Been waiting all week for this game \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f #cheer #friday \xe2\x9d\xa4\xef\xb8\x8f",0.94
"Lmboo , using my nephew for meme ",0.646
"@blackeyed_susie They ain't going away, and I don't want to see them hurt; changing hearts/minds is really our only option, no? ",0.229
"By the way, I'm wearing the smile you gave me today. \\n #you #me ",0.812
"\xe2\x80\x9cWhen we give cheerfully and accept gratefully, everyone is blessed.\xe2\x80\x9d\xe2\x80\x95Maya Angelou",0.46
"Reflection: the grind has been so REAL! Working 2 jobs &amp; being in school. #ksudsm #ksu #recruiter #instructor #tumble #cheer #gradschool",0.3
"Being playful as shit\xf0\x9f\x98\xa4",0.333
"Dark, dense, and exhilarating come the finale, #HellOrHighWater is a gripping watch.",0.312
"@doubtcaspar babe :(( remember I'm ALWAYS here if u need a little cheering up or talk, ily lots\xf0\x9f\x92\x98",0.417
"When ya'll talkin about you know who I don't know who ya'll talkin bout, I'm on the new shit....chuckin up ma deuces......\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 #kanye ",0.231
"gifs on iOS10 messaging app are hilarious.",0.673
"Wishing the Ipswich Tigers good luck in their games throughout homecoming week!! We are cheering you on here at the City Office! GO TIGERS!",0.763
"Rewatching 'Raising Hope' (with hubs this time) and totally forgot how hilarious it is \xf0\x9f\x98\x82 #HereWeGo",0.76
"I am always ready to .",0.407
"This is the day You've made, \\n\\nLet us rehoi rejoice and be glad with all that I am. \\n\\n\xf0\x9f\x98\x8a\xf0\x9f\x92\x96\\n\\n#aja \\nGood morning!!!!",0.854
"Get there deviant differently enigmatic bellboy in passage to correct thy ring up jaunty: IWLDpe",0.346
"#Arts create richness &amp; liveliness in our society, continues through educational &amp; social benefits, and only ends with the economic",0.417
"@LaurenBrierley2 sparkling water = death",0.125
"Better mood today! Bring me #teasing, #flirting, #xdressers, #laughter, and #roleplayers! Also #confessions and #secrets @underdeskloser",0.689
"My bf drove out of his way after a long day just to spend 15 min holding me to make me feel better. How'd I get so lucky #lucky ",0.708
"That was a lovely story to actually see Ruth and hubby who won the cashcow @sunriseon7.It was so funny when she left the phone #happy \xf0\x9f\x98\x8a",0.74
"It is not joy that makes us #grateful . It is #gratitude that makes us #joyful .\\n - David Rast",0.62
"@GigaFag @pipertownsend_ snapchat new would beg to differ ",0.156
"Quote_Soup: Be happy not because everything is good, but because you can see the good side of everything. ",0.479
"It was very hard to stifle my laughter after I overheard this comment. It really is amazing in the worst ways.",0.646
"@jaime_scurr: any team in the world would be totally elated to get to have you on it XD",0.547
"\xf0\x9f\x8d\x83When #life shows you have a hundred reasons to cry, show it that you have a hundred and one reasons to #smile. \xf0\x9f\x8d\x83 #quotes @Mind_Console",0.577
"Did u laugh today? Laugh hard? I hope so..we NEED laughter now.  #love",0.595
"@MillieetylerX I thought everyday was a glee day??",0.264
"@ryanwilson2015 That's why compatibility is key as it lowers hedonic volatility.",0.25
"And thus begins my 2 week holiday! \xf0\x9f\x98\x8f\xf0\x9f\x98\x8f\\n #holiday  #ghastinoir #rest",0.792
"the thought of you gets me through my day. the thought of your smile never fails at making me smile \xf0\x9f\x92\x9a",0.854
"@Tjsotomayor snow pig,  that's hilarious. Lmaooo",0.692
"@sidviyer uff!! Look at your Arsenal fans cheering for every goal against United. haha",0.667
"Twitter is a font of endless hilarity.",0.42
"If I were assured of your eventual destruction I would, in the interests of the public, cheerfully accept my own.' -Sherlock Holmes-",0.32
"second day on the job and i already got a 45 dollar tip from a dude whose was constantly twitching his eye LOLOLOL ",0.812
"Finn singing 'Can't Fight This Feeling' in the shower and Will spying on him is one of the best scenes on any show. #glee",0.56
"My bf drove out of his way after a long day just to spend 15 min holding me to make me feel better. How'd I get so lucky #lucky #happy",0.938
"Your glee filled Normy dry humping of the most recent high profile celebrity break up is pathetic &amp; all that is wrong with the world today.",0.1
"I love my family so much #lucky #grateful #smartassfamily #hilarious #love",0.792
"@BbeautifulSoul_ u always gotta attitude tho ... \xf0\x9f\x98\x95 cheer up",0.188
"Optimism leads to success. - Bill Kerr @Coach__Kerr #success  #goals",0.583
"@Gronnhair @buryprofs @DittoBistro it was indeed lovely and the team were incredibly attentive and on the ball. Cheese was a lively gesture!",0.646
"@peregrinator1 I admittedly went into this series thinking we'd see the Jedi in their heyday, not as dysfunctional UN Peacekeepers in space",0.25
"talk about a mood pickup i went from depressed to elated so fast",0.56
"hate overthinking e v e r y t h i n g like i jus' wanna be happy pls",0.04
"@DocBellsSwan *peers down at you, eyes crinkling with mirth and affection* I do love ye so, my bonnie Belle.",0.66
"How do adults remain jovial amidst all the bad news?",0.22
"We have all been there, and wished we didn't. 25 #hilarious #AutoCorrect Fails",0.392
"If you love singing, but don't have time for a weekly choir, come down to #KWOIR at @theartworksuk tomorrow! #Choir #glee #musiclondon",0.42
"Modern family never fails to cheer me up. Especially Phil.",0.729
"A #smile doesn't always mean a person is #happy . Sometimes it simply means they are #strong enough to face their own #problems .",0.227
"Go follow me on Musically @budderlordk1ng I am making a lively. Come and join BFFing and Following ;) See you there!",0.62
"This tweet is dedicated to my back pain, which I do not understand because I am youthful and spry. Full of life. Vivacious.",0.229
"Obfuscated magazines in passage to unite with in order to thine mirth conjunction treat quotient sufficiently: lEAqIWY",0.28
"You know you're in love when all you can do is smile whenever you talk about how he is to someone.",0.82
"They tend to loosen up a bit when drunk, and can seem pretty cheerful.",0.438
"@sophtulig I personally prefer being happy.",0.5
"Never make a #decision when you're #angry and never make a #promise when you're #happy. #wisewords",0.438
"But i'll be a pity. \xf0\x9f\x90\x91 #lively",0.229
"@PeteSpencer007 Are you always so relentlessly positive? Your constantly cheerful optimistic disposition starts to grate after a while.",0.34
"@chrisrock brings back great memories of hilarity on #SATURDAYNIGHTLIVE",0.64
"@AlohaJonathan @AtlantaFX all I've seen is that clip of the jail scene with the sexuality part which was hilarious",0.542
"But i'll be a pity. \xf0\x9f\x90\x91 ",0.083
"chirp chirp! what a beautiful white and red bird! \xf0\x9f\x90\xa6",0.625
"Watch this amazing live.ly broadcast by @hannah..mccloud #lively #musically",0.562
"@crimpoop my adorable and cheerful daughter\\nAlways pouring positivity green goo on me\\ndare hurt her and you'll see hell //growls\\n\\n#PandaBot",0.64
"3 Styles to Love now at Zales!  Three sparkling styles to love! Stop by and shop in store today.",0.532
"@adamrodricks I like your optimism!",0.62
"Not untill today has anyone ever said to me they remember what I had on over 7 years ago when they met me n liked me since #cutealert ",0.521
"Always be full of joy in the Lord, I say it again- rejoice. Philippians 4:4",0.458
"#LMFAO @MSNBC 's #racepimp Tamron Hall used the words 'fscts' and 'MSNBC' in the same sentence #hilarity #libtard #biasedmedia #neverHillary",0.5
"@_aiseela\\nHe will rejoice over you with gladness, \\nHe will renew you with His love, \\nHe will rejoice over you with singing.",0.583
"The abysmal ignorance, frivolity and levity of the Italian priests stupefied him.' - Roland Bainton on Luther, #ReformationDay",0.062
"How's it possible to go from cheery earlier to the worst mood possible now\xf0\x9f\x99\x84",0.02
"Quote_Soup: Be happy not because everything is good, but because you can see the good side of everything. #optimism",0.521
"Coworker: 'That happened to a friend of mine once, but with guns instead of babies.' #workplace ",0.312
"@TheVulcanSalute , just saw the Save The Day PSA. Why were you in obvious tears doing it? I'd have thought you'd be your cheerful self.",0.2
"Question for all the cheerleaders who ages out!!\\nHow to I make my senior year of cheer more memorable",0.312
"I just want to let everyone out there know you are wonderful people! #beyourself #happy #cheerful #late-night #compliment #behappy",0.9
"@OtherkinOK @ParadisoAdam Very nice show guys! Now I have supported you, I expect you cheering at my @dublinmarathon on Oct 30th \xf0\x9f\x98\x89\xf0\x9f\x98\x8e\xf0\x9f\x91\x8d",0.708
"Woah. That overtime was exhilarating! Out of my seat and the hands on mackinnon wow #WCH2016",0.827
"@MarkDice Agreed.So tired of this nonsense . Soros must be elated.",0.04
"@thenthapple Haha I like the optimism cause I'm the same, but it doesn't make this situation any less mind boggling.",0.48
"@SloanTheOtaku Betelgeuse/Sloth was lively, dedicated and tenacious, Regulus/Greed is humbly content and Ley/Gluttony is starving hungry.",0.36
"@BreezyWeekes hey breezy, you wanna give me some of that coffee you posted on your snap?? please",0.228
"Pre-game nerves have settled in \xf0\x9f\x98\xb1 i'l be #cheering from home guys \xf0\x9f\x94\xb4\xe2\x9a\xaa\xef\xb8\x8f\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb\xf0\x9f\x8f\x89 #AFLCatsSwans #ProudlySydney #goswans @sydneyswans @SwansSupport",0.396
"Only person that could manage to get bright pink lipstick all over my brand new white dress \xf0\x9f\x98\xa9\xf0\x9f\x98\x82",0.167
"Accept the challenges so that you can feel the exhilaration of victory. -George S. Patton",0.44
"Dear everyone at HSSU, stop walking with your phones up so I can smile and wave at you and you can smile and wave back :(",0.225
"@Nick_Offerman &amp; @MeganOMullally 's #Summerof69 show was raw sexuality and pure #mirth ! Thanks for the belly laughs and butt sex japes!",0.708
"its been ages since ive had shawarma my stomach is #rejoicing",0.606
"It's #HobbitDay! \\nHobbit's give gifts on their birthdays, so I'm sharing the gift of #glee today! Find something that makes you happy!",0.708
"Girlfriends cooking me dinner again. spag blow it is, not to sure if she need my help \xf0\x9f\x98\x82\xf0\x9f\x98\x82 #girlfriends #happy",0.8
"It breaks my heart seeing people down or upset.. I will try my best to make them smile or cheer them up \xf0\x9f\xa4\x97",0.438
"Everyday I wake up, a different @SpursOfficial player signs a contract extension! Love it!! #future #is #bright #COYS",0.88
"\xe2\x80\x9cSet a goal to achieve something that is so big, so exhilarating that it excites you and scares you at the same time.\xe2\x80\x9d \\n\xe2\x80\x95 Bob Proctor",0.458
"Hearing your parent say they're proud of you elicits infinite waves of unconceivable glee.",0.82
"@SenJohnMcCain @WSJ an 'Honorable Senator' cheering when a cease fire does not hold! PEOPLE DIE AND YOU CHEER! GENOCIDE SUPPORT NOT GOOD!",0.062
"So much news about Pakistan, Afghanistan, etc. We need more cheery news about Frybread Stands!!! Everyone in media just so grim.",0.173
"My friend just messaged me 'ugh I'm so hungry I can't wait for breakfast' #socialmedia #WineWednesday #hilarious #funny #laughing #happy",0.729
"@ClvlndK8 It's so sad! There's always such optimism with a new year. This is...not good. @BuckshotBandit1 @dapostrophearcy",0.188
"All the bright places :(",0.226
"Successful people always have two things on their lips #silence nd #smile smile to avoid problems nd silence to avoid the problems too",0.357
".@marcorubio mentions his high school-aged daughters, 'should be a joyous occasion' when they go to college, not bring 'fear,' 'trepidation'",0.271
"Watch this amazing live.ly broadcast by @haythatjamile8 #lively #musically",0.294
"what's the nicest way to tell someone cheerfully whistling outside my apartment door that I will end them should they continue to whistle",0.16
"@Devilligan It's a beautifully sincere balancing act of grief and hilarity.",0.375
"@PhilGlutting Hey There Phil Glutting thank you for following us, it's appreciated :) #smile",0.76
"@carysmithwriter @Maria_Savva @RealRockAndRoll We're the least known band in the World, but so glad you asked #muchlove ",0.5
"the fact everyone is selling their kanye tickets or are buying them for less than $50 is unbelievably hilarious to me",0.646
"@__PeterPanda yes bro it's actually breezy",0.509
"Forgot to bring extra boxers to the Y so Im currently commando at Starbucks. This is exhilarating. I feel more liberated than Angelina Jolie",0.542
"Thank you disney themed episode for letting me discover how amazing the @BlackishWriters are! #hilarious",0.771
"one thing I can say is that you kept me smiling",0.66
"Never make a #decision when you're #angry and never make a #promise when you're . #wisewords",0.271
"The LORD your God is in your midst\xe2\x80\x94a warrior bringing victory. He will create calm with his love; he will rejoice over you with singing.",0.438
"@PixelMonsterYT @TeamGE0 @IZEDEPTIC @ztumtum @CrimtideTV @LtGrandslam @Slinkercorn Bahahahaha Dean looks hilarious and damn I got fat",0.5
"@Author_LB Awesome. My 9 yr old grandson runs cross country. No Simon Whitfield but still a lot of fun cheering him on.",0.78
"I'm at the point in my life that I'm playing Christmas music in my room because i need winter and joyful times rn",0.292
"@alphavenger all chuck seasons, she had that one bright spot with dan, where she was allowed to be smart and kind //and// fashionable",0.189
"It is so exhilarating taking on the challenge of demonstrating + explaining WHY #JamesJoyce's #Ulysses is so endearing &amp; wonderful!",0.654
"I would like to congratulate the people of Saudi Arabia a happy and a joyous national day. May you all have a great time! #\xd8\xa7\xd9\x84\xd9\x8a\xd9\x88\xd9\x85_\xd8\xa7\xd9\x84\xd9\x88\xd8\xb7\xd9\x86\xd9\x8a",0.771
"Gotta hit up breezy every day to make sure he's breaking in my boots. First class friend right there",0.521
"Sometimes I watch shitty tv to reinforce never giving up cuz if something is that fucking awful on tv, I still stand a chance. ",0.075
"@warmneutrals 'passenger in car next to u cheerfully asks for a cigarette and then directions'",0.396
"@KillerInASuit - now getting banned but will still lurk in corners and underneath the bed and sofa, much to Eyepatch's delight. Why is she -",0.25
"everyone hates twice, and i kinda did too but they got bops i'm bumping rn to cheer up",0.241
"Treat joy and laughter as a form of worship and spiritual warfare!  #live #victory #worship",0.688
"i made a squirrel friend today! i gave him the core of the plum i was eating. he seemed very happy.",0.767
"her fingers slide along your thighs, caressing the skin before she's leaning down, down, down and the first lick is teasing n playful.",0.54
"I've got some new pens to break in. Name an animated series and I'll draw you in that style \xf0\x9f\x96\x8d",0.48
"#survivor is back! #SurvivorMillennialsVsGenX so happy to see you @JeffProbst ",0.66
"But uncle buck is on tho . #UncleBuck #hilarious",0.5
"@Olajide_Shutti lmaoo. It will be a joyful day.",0.688
"the\xc2\xa0Lord\xc2\xa0turn his face toward you and give you peace. Numbers 6:26 #truth #trust #promise #calm #justice #great #mighty #protected #delight",0.542
"i started glee from the beginning n i'm crying they were such babies i love my children",0.4
"This is not me brown nosing but I've listened to lots of housing ministers but @GavinBarwellMP #nhf16 impressed me more than any #optimism",0.354
"Turns out 'it' wasn't even anything to be concerned about at all. Im happy and a bit frustrated it took so long to get this answer.",0.135
"@MrsTaraX @PlateGotAte YES! I am rejoicing",0.78
"@finkowska just rejoice if you get paid for it.",0.375
"Watch this amazing live.ly broadcast by @katyy.mae  #musically",0.5
"Well stock finished &amp; listed, living room moved around, new editing done &amp; fitted in a visit to the in-laws. #productivityatitsfinest #happy",0.771
"I am always ready to #smile.",0.654
"lol! no mention of pak PM or even his speech on any international news channel and pakis are rejoicing as if the world stands with them",0.396
"Charlotte and a friend just climbed to the top of a windmill! Think the view was easy, breezy, beautiful? @PlayHollywoodU",0.5
"Seriously @marksandspencer I'm sick and grumpy and the only thing that's gonna cheer me up is ordering my xmas food, when's it going up? \xf0\x9f\x98\xa2",0.06
"@JoshNoneYaBiz I love parody accounts! Well done. Vote for #Trump. #lol #hilarious",0.875
"Yo this 3 v 3 overtime in hockey got me sweaty damn this ish exhilarating",0.68
"Remember when Joe and Quinn had a thing on glee",0.312
"The point of living, and being an optimist, is to be foolish enough to believe the best is yet to come' - Peter Ustinov #optimism #quote",0.36
"The #house no longer echoes with our #laughter. We light up our #memories of the #home and sit in the cold, #waiting. #amwriting #nostalgia",0.229
"To tell the truth and make someone cry is better than to tell a lie and make someone smile. #truth #lie #cry #smile #offalonehugots",0.2
"#blackish always has me #rollin #hilarious",0.833
"@menglishmusic Thank you for the most fantastic evening, it was a brilliant show, you are a truly #sparkling talent, night over too quickly.",0.78
"@dee5479 Electro Set was pure enjoyment &amp; exhilarating, captivating, &amp; Poetic, Raw, exciting ..,",0.821
"@yungdoujin wouldn't that basically be sparkling water",0.32
"@beingbrilliant @johnmurrays you're welcome. It's genuinely made me give my head a wobble and realise what's important in life.  #smiling",0.625
"Come and join in with #cakeclubhour tomorrow afternoon from 3pm! #bizhour #chirp",0.479
"@TheDemocrats dilemma, blaiming everything on the Bushes, but acting gleeful over their endorsement. #Election2016 #Trump",0.208
"Laudrup and his evil white companions rejoice.",0.36
"@sardesairajdeep @narendramodi. U seem 2 b more happy abt the dvlpt Nything dat fails for Modi make u elated even @the cost of de country?",0.27
"The best part of this day, Jesus, is to snuggle up in your embrace...to rest in your arms and know you love me...\xf0\x9f\x92\x99\xe2\x9d\xa4 #sweetEmbrace ",0.76
"I'm tired of everybody telling me to chill out and everythings ok. no the fuck its not. I'm tired of faking a a fucking smile",0.042
"@Get_Quenched16 Attempts by Western degenerates 2 imply that DPRK stoops to levity will be met by devastating nuclear retaliation.",0.062
"Each day is what you make of it! #goals #challenges #business #goals   #success #photographer #photography #ThursdayThoughts",0.604
"Let go of the need to need. And find your own joyous path through the richness that extends in every direction.",0.375
"Could not be happier!! #happy",0.921
"As a photographer this portrait shooting mode on the iPhone 7 Plus is going to frustrate me ~75% of the time but delight ~25% of the time.",0.161
"@iTriborg \xe2\x80\x94 make him feel vigorous. 'Fine. You can kill me now.' Said Hestia with a display of only despair rather than her joyful \xe2\x80\x94",0.212
"Give rise to eternal home aico things immolation: succeed in mother country exhilaration: AKt",0.5
"The current run of superman continues to be a delight! You can feel the love poured into it by everone on the creative team #superman",0.654
"Maybe the entire Russian team will test positive for meldonium and the North Americans will get to replace them #optimism",0.292
"Watch this amazing live.ly broadcast by @paulzimmer #lively #musically",0.56
"wanna always be the reason behind her happiness and i'll always keep her smiling no matter what happens\xe2\x99\x92\xf0\x9f\x92\x9c.",0.769
"Watch this amazing live.ly broadcast by @broitzmax #lively #musically",0.48
"Check out this #film Robocoq 301  #shortfilms",0.212
"@PriiiincesssE thanks for distracting me from my paper to watch this hilarious video \xf0\x9f\x98\x82",0.708
"Skiving #Freshers2016 for a me day! #nails #sunbeds and #gym \xf0\x9f\x98\x89\xf0\x9f\x92\x9c\xf0\x9f\x91\x91 #priorities #student #studentnurse #pampered ",0.646
"Class is canceled due to a funeral. Not sure if it's appropriate to be happy or sad.. #happy",0.417
"@B4caferacer I see things in  the clouds that others can't see so I can ",0.32
"@EmmyMitchell_  hahahaha you're ridiculous!!! But thank you a joyous evening xx",0.815
"@grahnort wonderful experience watching you yesterday at. @BBCLetItShine thankyou for the #laughter",0.872
